city,state,abbr,white,black,hispanic,asian,american_indian,alaskan_native,native_hawaiian,city_k12,city_teacher,state_k12,state_teacher
,North Dakota,ND,0,0,1,1,1,0,0,,,0.124722466,0.036486227
,North Dakota,ND,1,1,0,1,1,0,0,,,0.924885392,0.991123855
,North Dakota,ND,0,1,0,1,1,0,0,,,0.110467255,0.030213155
,North Dakota,ND,1,0,0,1,1,0,0,,,0.904038608,0.991123855
,North Dakota,ND,0,0,0,1,1,0,0,,,0.089620493,0.030213155
,North Dakota,ND,1,1,1,0,1,0,0,,,0.951179981,0.996607482
,North Dakota,ND,0,1,1,0,1,0,0,,,0.136761844,0.03569676
,North Dakota,ND,1,0,1,0,1,0,0,,,0.930333197,0.996607482
,North Dakota,ND,0,0,1,0,1,0,0,,,0.115915075,0.03569676
,North Dakota,ND,1,1,0,0,1,0,0,,,0.916078031,0.990334392
,North Dakota,ND,0,1,0,0,1,0,0,,,0.101659864,0.029423688
,North Dakota,ND,1,0,0,0,1,0,0,,,0.895231247,0.990334392
,North Dakota,ND,0,0,0,0,1,0,0,,,0.080813102,0.029423688
,North Dakota,ND,1,1,1,1,0,0,0,,,0.879174232,0.967973232
,North Dakota,ND,0,1,1,1,0,0,0,,,0.064756125,0.007062539
,North Dakota,ND,1,0,1,1,0,0,0,,,0.858327448,0.967973232
,North Dakota,ND,0,0,1,1,0,0,0,,,0.04390936,0.007062539
,North Dakota,ND,1,1,0,1,0,0,0,,,0.844072282,0.961700141
,North Dakota,ND,0,1,0,1,0,0,0,,,0.029654149,0.000789468
,North Dakota,ND,1,0,0,1,0,0,0,,,0.823225498,0.961700141
,North Dakota,ND,0,0,0,1,0,0,0,,,0.008807388,0.000789468
,North Dakota,ND,1,1,1,0,0,0,0,,,0.870366871,0.967183769
,North Dakota,ND,0,1,1,0,0,0,0,,,0.055948734,0.006273071
,North Dakota,ND,1,0,1,0,0,0,0,,,0.849520087,0.967183769
,North Dakota,ND,0,0,1,0,0,0,0,,,0.035101973,0.006273071
,North Dakota,ND,1,1,0,0,0,0,0,,,0.835264921,0.960910678
,North Dakota,ND,0,1,0,0,0,0,0,,,0.020846762,0
,North Dakota,ND,1,0,0,0,0,0,0,,,0.814418137,0.960910678
,North Dakota,ND,0,0,0,0,0,0,0,,,0,0
,Ohio,OH,1,1,1,1,1,0,0,,,0.949904561,0.989624679
,Ohio,OH,0,1,1,1,1,0,0,,,0.217454121,0.072891109
,Ohio,OH,1,0,1,1,1,0,0,,,0.802880704,0.941053927
,Ohio,OH,0,0,1,1,1,0,0,,,0.070430286,0.024320358
,Ohio,OH,1,1,0,1,1,0,0,,,0.89831841,0.975961089
,Ohio,OH,0,1,0,1,1,0,0,,,0.165867999,0.059227508
,Ohio,OH,1,0,0,1,1,0,0,,,0.751294553,0.927390337
,Ohio,OH,0,0,0,1,1,0,0,,,0.018844152,0.010656754
,Ohio,OH,1,1,1,0,1,0,0,,,0.932198584,0.979673922
,Ohio,OH,0,1,1,0,1,0,0,,,0.199748173,0.062940352
,Ohio,OH,1,0,1,0,1,0,0,,,0.785174727,0.93110317
,Ohio,OH,0,0,1,0,1,0,0,,,0.052724332,0.014369603
,Ohio,OH,1,1,0,0,1,0,0,,,0.880612433,0.966010332
,Ohio,OH,0,1,0,0,1,0,0,,,0.148162037,0.049276751
,Ohio,OH,1,0,0,0,1,0,0,,,0.733588576,0.91743958
,Ohio,OH,0,0,0,0,1,0,0,,,0.001138197,0.000705998
,Ohio,OH,1,1,1,1,0,0,0,,,0.948766351,0.988918662
,Ohio,OH,0,1,1,1,0,0,0,,,0.216315925,0.072185114
,Ohio,OH,1,0,1,1,0,0,0,,,0.801742494,0.94034791
,Ohio,OH,0,0,1,1,0,0,0,,,0.069292091,0.02361436
,Ohio,OH,1,1,0,1,0,0,0,,,0.8971802,0.975255072
,Ohio,OH,0,1,0,1,0,0,0,,,0.164729804,0.058521509
,Ohio,OH,1,0,0,1,0,0,0,,,0.750156343,0.92668432
,Ohio,OH,0,0,0,1,0,0,0,,,0.017705955,0.009950755
,Ohio,OH,1,1,1,0,0,0,0,,,0.931060374,0.978967905
,Ohio,OH,0,1,1,0,0,0,0,,,0.198609978,0.062234357
,Ohio,OH,1,0,1,0,0,0,0,,,0.784036517,0.930397153
,Ohio,OH,0,0,1,0,0,0,0,,,0.051586136,0.013663605
,Ohio,OH,1,1,0,0,0,0,0,,,0.879474223,0.965304315
,Ohio,OH,0,1,0,0,0,0,0,,,0.147023842,0.048570752
,Ohio,OH,1,0,0,0,0,0,0,,,0.732450366,0.916733563
,Ohio,OH,0,0,0,0,0,0,0,,,0,0
,Oklahoma,OK,1,1,1,1,1,0,0,,,0.893339515,0.951880097
,Oklahoma,OK,0,1,1,1,1,0,0,,,0.346746385,0.148895085
,Oklahoma,OK,1,0,1,1,1,0,0,,,0.813006163,0.910938382
,Oklahoma,OK,0,0,1,1,1,0,0,,,0.266413063,0.107953399
,Oklahoma,OK,1,1,0,1,1,0,0,,,0.739080191,0.923624277
,Oklahoma,OK,0,1,0,1,1,0,0,,,0.192487091,0.120639354
,Oklahoma,OK,1,0,0,1,1,0,0,,,0.658746839,0.882682562
,Oklahoma,OK,0,0,0,1,1,0,0,,,0.112153754,0.079697654
,Oklahoma,OK,1,1,1,0,1,0,0,,,0.875595927,0.94114399
,Oklahoma,OK,0,1,1,0,1,0,0,,,0.329002738,0.138158977
,Oklahoma,OK,1,0,1,0,1,0,0,,,0.795262575,0.900202274
,Oklahoma,OK,0,0,1,0,1,0,0,,,0.248669401,0.097217277
,Oklahoma,OK,1,1,0,0,1,0,0,,,0.721336603,0.912888169
,Oklahoma,OK,0,1,0,0,1,0,0,,,0.174743429,0.109903231
,Oklahoma,OK,1,0,0,0,1,0,0,,,0.641003251,0.871946454
,Oklahoma,OK,0,0,0,0,1,0,0,,,0.094410092,0.068961531
,Oklahoma,OK,1,1,1,1,0,0,0,,,0.798929453,0.882918537
,Oklahoma,OK,0,1,1,1,0,0,0,,,0.252336293,0.079933561
,Oklahoma,OK,1,0,1,1,0,0,0,,,0.718596101,0.841976821
,Oklahoma,OK,0,0,1,1,0,0,0,,,0.172002971,0.038991865
,Oklahoma,OK,1,1,0,1,0,0,0,,,0.644670129,0.854662776
,Oklahoma,OK,0,1,0,1,0,0,0,,,0.098076999,0.051677819
,Oklahoma,OK,1,0,0,1,0,0,0,,,0.564336777,0.813721061
,Oklahoma,OK,0,0,0,1,0,0,0,,,0.01774366,0.010736123
,Oklahoma,OK,1,1,1,0,0,0,0,,,0.781185806,0.872182429
,Oklahoma,OK,0,1,1,0,0,0,0,,,0.234592646,0.069197439
,Oklahoma,OK,1,0,1,0,0,0,0,,,0.700852454,0.831240714
,Oklahoma,OK,0,0,1,0,0,0,0,,,0.154259309,0.028255742
,Oklahoma,OK,1,1,0,0,0,0,0,,,0.626926482,0.843926668
,Oklahoma,OK,0,1,0,0,0,0,0,,,0.080333337,0.040941697
,Oklahoma,OK,1,0,0,0,0,0,0,,,0.54659313,0.802984953
,Oklahoma,OK,0,0,0,0,0,0,0,,,0,0
,Oregon,OR,1,1,1,1,1,0,0,,,0.931431592,0.977067471
,Oregon,OR,0,1,1,1,1,0,0,,,0.28190133,0.09125714
,Oregon,OR,1,0,1,1,1,0,0,,,0.912548244,0.971780896
,Oregon,OR,0,0,1,1,1,0,0,,,0.263017952,0.085970581
,Oregon,OR,1,1,0,1,1,0,0,,,0.716349363,0.923428416
,Oregon,OR,0,1,0,1,1,0,0,,,0.066819079,0.037618041
,Oregon,OR,1,0,0,1,1,0,0,,,0.697465956,0.918141842
,Oregon,OR,0,0,0,1,1,0,0,,,0.047935694,0.032331482
,Oregon,OR,1,1,1,0,1,0,0,,,0.894513309,0.951330304
,Oregon,OR,0,1,1,0,1,0,0,,,0.244983047,0.065519944
,Oregon,OR,1,0,1,0,1,0,0,,,0.875629961,0.94604373
,Oregon,OR,0,0,1,0,1,0,0,,,0.22609967,0.060233384
,Oregon,OR,1,1,0,0,1,0,0,,,0.679431081,0.89769119
,Oregon,OR,0,1,0,0,1,0,0,,,0.029900787,0.011880847
,Oregon,OR,1,0,0,0,1,0,0,,,0.660547674,0.892404616
,Oregon,OR,0,0,0,0,1,0,0,,,0.011017404,0.006594287
,Oregon,OR,1,1,1,1,0,0,0,,,0.920414209,0.97047317
,Oregon,OR,0,1,1,1,0,0,0,,,0.270883918,0.084662855
,Oregon,OR,1,0,1,1,0,0,0,,,0.901530862,0.965186596
,Oregon,OR,0,0,1,1,0,0,0,,,0.25200054,0.079376295
,Oregon,OR,1,1,0,1,0,0,0,,,0.705331981,0.916834116
,Oregon,OR,0,1,0,1,0,0,0,,,0.055801675,0.031023756
,Oregon,OR,1,0,0,1,0,0,0,,,0.686448574,0.911547542
,Oregon,OR,0,0,0,1,0,0,0,,,0.03691829,0.025737196
,Oregon,OR,1,1,1,0,0,0,0,,,0.883495927,0.944736004
,Oregon,OR,0,1,1,0,0,0,0,,,0.233965635,0.058925658
,Oregon,OR,1,0,1,0,0,0,0,,,0.864612579,0.93944943
,Oregon,OR,0,0,1,0,0,0,0,,,0.215082258,0.053639099
,Oregon,OR,1,1,0,0,0,0,0,,,0.668413699,0.89109689
,Oregon,OR,0,1,0,0,0,0,0,,,0.018883383,0.005286559
,Oregon,OR,1,0,0,0,0,0,0,,,0.649530292,0.885810316
,Oregon,OR,0,0,0,0,0,0,0,,,0,0
Philadelphia,Pennsylvania,PA,1,1,1,1,1,0,0,0.968666792,0.993863106,0.961507142,0.992660701
Philadelphia,Pennsylvania,PA,0,1,1,1,1,0,0,0.75505352,0.275996923,0.263815492,0.075394191
Philadelphia,Pennsylvania,PA,1,0,1,1,1,0,0,0.478021204,0.790540636,0.832498372,0.950652838
Philadelphia,Pennsylvania,PA,0,0,1,1,1,0,0,0.264407903,0.072674453,0.134806737,0.033386324
Philadelphia,Pennsylvania,PA,1,1,0,1,1,0,0,0.7684986,0.969051421,0.8609007,0.971900403
Philadelphia,Pennsylvania,PA,0,1,0,1,1,0,0,0.554885328,0.251185238,0.163209036,0.054633904
Philadelphia,Pennsylvania,PA,1,0,0,1,1,0,0,0.277853012,0.765728951,0.73189193,0.92989254
Philadelphia,Pennsylvania,PA,0,0,0,1,1,0,0,0.064239711,0.047862772,0.03420027,0.012626043
Philadelphia,Pennsylvania,PA,1,1,1,0,1,0,0,0.90600884,0.947962105,0.928151667,0.980379045
Philadelphia,Pennsylvania,PA,0,1,1,0,1,0,0,0.692395568,0.230095953,0.230460018,0.06311252
Philadelphia,Pennsylvania,PA,1,0,1,0,1,0,0,0.415363252,0.744639635,0.799142897,0.938371181
Philadelphia,Pennsylvania,PA,0,0,1,0,1,0,0,0.201749951,0.026773475,0.101451255,0.021104656
Philadelphia,Pennsylvania,PA,1,1,0,0,1,0,0,0.705840647,0.92315042,0.827545226,0.959618747
Philadelphia,Pennsylvania,PA,0,1,0,0,1,0,0,0.492227376,0.205284268,0.129853562,0.042352233
Philadelphia,Pennsylvania,PA,1,0,0,0,1,0,0,0.21519506,0.71982795,0.698536456,0.917610884
Philadelphia,Pennsylvania,PA,0,0,0,0,1,0,0,0.001581777,0.001961795,0.0008448,0.000344371
Philadelphia,Pennsylvania,PA,1,1,1,1,0,0,0,0.967085004,0.991901338,0.960662365,0.992316306
Philadelphia,Pennsylvania,PA,0,1,1,1,0,0,0,0.753471732,0.274035126,0.262970686,0.075049818
Philadelphia,Pennsylvania,PA,1,0,1,1,0,0,0,0.476439416,0.788578868,0.831653595,0.950308442
Philadelphia,Pennsylvania,PA,0,0,1,1,0,0,0,0.262826115,0.070712656,0.133961931,0.033041954
Philadelphia,Pennsylvania,PA,1,1,0,1,0,0,0,0.766916811,0.967089653,0.860055923,0.971556008
Philadelphia,Pennsylvania,PA,0,1,0,1,0,0,0,0.55330354,0.249223441,0.16236423,0.054289535
Philadelphia,Pennsylvania,PA,1,0,0,1,0,0,0,0.276271224,0.763767183,0.731047153,0.929548144
Philadelphia,Pennsylvania,PA,0,0,0,1,0,0,0,0.062657937,0.045900978,0.033355471,0.012281671
Philadelphia,Pennsylvania,PA,1,1,1,0,0,0,0,0.904427052,0.946000338,0.92730689,0.980034649
Philadelphia,Pennsylvania,PA,0,1,1,0,0,0,0,0.69081378,0.228134155,0.229615211,0.062768146
Philadelphia,Pennsylvania,PA,1,0,1,0,0,0,0,0.413781464,0.742677867,0.79829812,0.938026786
Philadelphia,Pennsylvania,PA,0,0,1,0,0,0,0,0.200168177,0.024811679,0.100606456,0.020760285
Philadelphia,Pennsylvania,PA,1,1,0,0,0,0,0,0.704258859,0.921188653,0.826700449,0.959274352
Philadelphia,Pennsylvania,PA,0,1,0,0,0,0,0,0.490645587,0.20332247,0.129008755,0.042007864
Philadelphia,Pennsylvania,PA,1,0,0,0,0,0,0,0.213613287,0.717866182,0.697691679,0.917266488
Philadelphia,Pennsylvania,PA,0,0,0,0,0,0,0,0,0,0,0
,Rhode Island,RI,1,1,1,1,1,0,0,,,0.946986973,0.982635319
,Rhode Island,RI,0,1,1,1,1,0,0,,,0.320848018,0.057261311
,Rhode Island,RI,1,0,1,1,1,0,0,,,0.879666567,0.968335032
,Rhode Island,RI,0,0,1,1,1,0,0,,,0.253527641,0.042961005
,Rhode Island,RI,1,1,0,1,1,0,0,,,0.73067677,0.957805037
,Rhode Island,RI,0,1,0,1,1,0,0,,,0.104537837,0.032431051
,Rhode Island,RI,1,0,0,1,1,0,0,,,0.663356364,0.943504751
,Rhode Island,RI,0,0,0,1,1,0,0,,,0.037217446,0.018130746
,Rhode Island,RI,1,1,1,0,1,0,0,,,0.914598942,0.9645046
,Rhode Island,RI,0,1,1,0,1,0,0,,,0.288459986,0.039130565
,Rhode Island,RI,1,0,1,0,1,0,0,,,0.847278535,0.950204313
,Rhode Island,RI,0,0,1,0,1,0,0,,,0.221139595,0.024830259
,Rhode Island,RI,1,1,0,0,1,0,0,,,0.698288739,0.939674318
,Rhode Island,RI,0,1,0,0,1,0,0,,,0.072149798,0.014300306
,Rhode Island,RI,1,0,0,0,1,0,0,,,0.630968332,0.925374031
,Rhode Island,RI,0,0,0,0,1,0,0,,,0.004829403,0
,Rhode Island,RI,1,1,1,1,0,0,0,,,0.942157567,0.982635319
,Rhode Island,RI,0,1,1,1,0,0,0,,,0.316018611,0.057261311
,Rhode Island,RI,1,0,1,1,0,0,0,,,0.87483716,0.968335032
,Rhode Island,RI,0,0,1,1,0,0,0,,,0.248698235,0.042961005
,Rhode Island,RI,1,1,0,1,0,0,0,,,0.725847363,0.957805037
,Rhode Island,RI,0,1,0,1,0,0,0,,,0.099708438,0.032431051
,Rhode Island,RI,1,0,0,1,0,0,0,,,0.658526957,0.943504751
,Rhode Island,RI,0,0,0,1,0,0,0,,,0.032388043,0.018130746
,Rhode Island,RI,1,1,1,0,0,0,0,,,0.909769535,0.9645046
,Rhode Island,RI,0,1,1,0,0,0,0,,,0.28363058,0.039130565
,Rhode Island,RI,1,0,1,0,0,0,0,,,0.842449129,0.950204313
,Rhode Island,RI,0,0,1,0,0,0,0,,,0.216310188,0.024830259
,Rhode Island,RI,1,1,0,0,0,0,0,,,0.693459332,0.939674318
,Rhode Island,RI,0,1,0,0,0,0,0,,,0.067320399,0.014300306
,Rhode Island,RI,1,0,0,0,0,0,0,,,0.626138926,0.925374031
,Rhode Island,RI,0,0,0,0,0,0,0,,,0,0
,South Carolina,SC,1,1,1,1,1,0,0,,,0.962126076,0.994175255
,South Carolina,SC,0,1,1,1,1,0,0,,,0.414080054,0.206993505
,South Carolina,SC,1,0,1,1,1,0,0,,,0.642236531,0.813706219
,South Carolina,SC,0,0,1,1,1,0,0,,,0.094190545,0.026524493
,South Carolina,SC,1,1,0,1,1,0,0,,,0.88383168,0.978006303
,South Carolina,SC,0,1,0,1,1,0,0,,,0.335785657,0.190824568
,South Carolina,SC,1,0,0,1,1,0,0,,,0.563942134,0.797537267
,South Carolina,SC,0,0,0,1,1,0,0,,,0.015896142,0.010355556
,South Carolina,SC,1,1,1,0,1,0,0,,,0.949499071,0.98490119
,South Carolina,SC,0,1,1,0,1,0,0,,,0.401453048,0.197719425
,South Carolina,SC,1,0,1,0,1,0,0,,,0.629609525,0.804432154
,South Carolina,SC,0,0,1,0,1,0,0,,,0.081563532,0.017250407
,South Carolina,SC,1,1,0,0,1,0,0,,,0.871204674,0.968732238
,South Carolina,SC,0,1,0,0,1,0,0,,,0.323158652,0.181550488
,South Carolina,SC,1,0,0,0,1,0,0,,,0.551315129,0.788263202
,South Carolina,SC,0,0,0,0,1,0,0,,,0.003269128,0.001081471
,South Carolina,SC,1,1,1,1,0,0,0,,,0.95885694,0.993093789
,South Carolina,SC,0,1,1,1,0,0,0,,,0.410810918,0.205912039
,South Carolina,SC,1,0,1,1,0,0,0,,,0.638967395,0.812624753
,South Carolina,SC,0,0,1,1,0,0,0,,,0.090921417,0.025443023
,South Carolina,SC,1,1,0,1,0,0,0,,,0.880562544,0.976924837
,South Carolina,SC,0,1,0,1,0,0,0,,,0.332516521,0.189743102
,South Carolina,SC,1,0,0,1,0,0,0,,,0.560672998,0.796455801
,South Carolina,SC,0,0,0,1,0,0,0,,,0.012627014,0.009274086
,South Carolina,SC,1,1,1,0,0,0,0,,,0.946229935,0.983819723
,South Carolina,SC,0,1,1,0,0,0,0,,,0.398183912,0.196637958
,South Carolina,SC,1,0,1,0,0,0,0,,,0.626340389,0.803350687
,South Carolina,SC,0,0,1,0,0,0,0,,,0.078294404,0.016168937
,South Carolina,SC,1,1,0,0,0,0,0,,,0.867935538,0.967650771
,South Carolina,SC,0,1,0,0,0,0,0,,,0.319889516,0.180469021
,South Carolina,SC,1,0,0,0,0,0,0,,,0.548045993,0.787181735
,South Carolina,SC,0,0,0,0,0,0,0,,,0,0
,South Dakota,SD,1,1,1,1,1,0,0,,,0.956257284,0.975074947
,South Dakota,SD,0,1,1,1,1,0,0,,,0.213849425,0.055824742
,South Dakota,SD,1,0,1,1,1,0,0,,,0.925295115,0.970373273
,South Dakota,SD,0,0,1,1,1,0,0,,,0.182887256,0.051123068
,South Dakota,SD,1,1,0,1,1,0,0,,,0.913700163,0.961134136
,South Dakota,SD,0,1,0,1,1,0,0,,,0.171292305,0.041883957
,South Dakota,SD,1,0,0,1,1,0,0,,,0.882737994,0.956432462
,South Dakota,SD,0,0,0,1,1,0,0,,,0.140330121,0.037182279
,South Dakota,SD,1,1,1,0,1,0,0,,,0.944555938,0.971502483
,South Dakota,SD,0,1,1,0,1,0,0,,,0.20214811,0.052252289
,South Dakota,SD,1,0,1,0,1,0,0,,,0.913593769,0.966800809
,South Dakota,SD,0,0,1,0,1,0,0,,,0.171185926,0.047550611
,South Dakota,SD,1,1,0,0,1,0,0,,,0.901998818,0.957561672
,South Dakota,SD,0,1,0,0,1,0,0,,,0.159590974,0.038311504
,South Dakota,SD,1,0,0,0,1,0,0,,,0.871036649,0.952859998
,South Dakota,SD,0,0,0,0,1,0,0,,,0.12862879,0.033609822
,South Dakota,SD,1,1,1,1,0,0,0,,,0.827628493,0.941465139
,South Dakota,SD,0,1,1,1,0,0,0,,,0.085220642,0.022214921
,South Dakota,SD,1,0,1,1,0,0,0,,,0.796666324,0.936763465
,South Dakota,SD,0,0,1,1,0,0,0,,,0.054258458,0.017513243
,South Dakota,SD,1,1,0,1,0,0,0,,,0.785071373,0.927524328
,South Dakota,SD,0,1,0,1,0,0,0,,,0.042663511,0.008274134
,South Dakota,SD,1,0,0,1,0,0,0,,,0.754109204,0.922822654
,South Dakota,SD,0,0,0,1,0,0,0,,,0.011701325,0.003572455
,South Dakota,SD,1,1,1,0,0,0,0,,,0.815927148,0.937892675
,South Dakota,SD,0,1,1,0,0,0,0,,,0.073519319,0.018642467
,South Dakota,SD,1,0,1,0,0,0,0,,,0.784964979,0.933191001
,South Dakota,SD,0,0,1,0,0,0,0,,,0.042557135,0.013940788
,South Dakota,SD,1,1,0,0,0,0,0,,,0.773370028,0.923951864
,South Dakota,SD,0,1,0,0,0,0,0,,,0.030962186,0.00470168
,South Dakota,SD,1,0,0,0,0,0,0,,,0.742407858,0.91925019
,South Dakota,SD,0,0,0,0,0,0,0,,,0,0
Memphis,Tennessee,TN,1,1,1,1,1,0,0,0.971026897,0.996896505,0.962664843,0.99131912
Memphis,Tennessee,TN,0,1,1,1,1,0,0,0.681878209,0.435519695,0.292193741,0.146294087
Memphis,Tennessee,TN,1,0,1,1,1,0,0,0.397072971,0.593195736,0.76403904,0.867797792
Memphis,Tennessee,TN,0,0,1,1,1,0,0,0.10792426,0.031818863,0.093567953,0.022772739
Memphis,Tennessee,TN,1,1,0,1,1,0,0,0.887103558,0.985166728,0.886394739,0.979721665
Memphis,Tennessee,TN,0,1,0,1,1,0,0,0.597954869,0.423789918,0.215923652,0.134696633
Memphis,Tennessee,TN,1,0,0,1,1,0,0,0.313149661,0.58146596,0.687768936,0.856200337
Memphis,Tennessee,TN,0,0,0,1,1,0,0,0.024000948,0.020089099,0.017297842,0.011175281
Memphis,Tennessee,TN,1,1,1,0,1,0,0,0.948140383,0.979727328,0.947361112,0.981333137
Memphis,Tennessee,TN,0,1,1,0,1,0,0,0.658991694,0.418350518,0.276890039,0.136308074
Memphis,Tennessee,TN,1,0,1,0,1,0,0,0.374186486,0.576026559,0.748735309,0.857811809
Memphis,Tennessee,TN,0,0,1,0,1,0,0,0.085037775,0.014649692,0.078264236,0.012786729
Memphis,Tennessee,TN,1,1,0,0,1,0,0,0.864217043,0.967997551,0.871091008,0.969735682
Memphis,Tennessee,TN,0,1,0,0,1,0,0,0.575068355,0.406620741,0.200619936,0.124710612
Memphis,Tennessee,TN,1,0,0,0,1,0,0,0.290263176,0.564296782,0.672465205,0.846214354
Memphis,Tennessee,TN,0,0,0,0,1,0,0,0.001114462,0.002919927,0.001994128,0.001189271
Memphis,Tennessee,TN,1,1,1,1,0,0,0,0.96991241,0.993976593,0.96067071,0.990129828
Memphis,Tennessee,TN,0,1,1,1,0,0,0,0.680763721,0.432599753,0.290199608,0.145104811
Memphis,Tennessee,TN,1,0,1,1,0,0,0,0.395958513,0.590275824,0.762044907,0.8666085
Memphis,Tennessee,TN,0,0,1,1,0,0,0,0.106809795,0.028898936,0.091573827,0.021583468
Memphis,Tennessee,TN,1,1,0,1,0,0,0,0.88598907,0.982246816,0.884400606,0.978532374
Memphis,Tennessee,TN,0,1,0,1,0,0,0,0.596840382,0.420869976,0.213929519,0.133507356
Memphis,Tennessee,TN,1,0,0,1,0,0,0,0.312035203,0.578546047,0.685774803,0.855011046
Memphis,Tennessee,TN,0,0,0,1,0,0,0,0.022886487,0.017169172,0.015303714,0.00998601
Memphis,Tennessee,TN,1,1,1,0,0,0,0,0.947025895,0.976807415,0.945366979,0.980143845
Memphis,Tennessee,TN,0,1,1,0,0,0,0,0.657877207,0.415430576,0.274895906,0.135118797
Memphis,Tennessee,TN,1,0,1,0,0,0,0,0.373072028,0.573106647,0.746741176,0.856622517
Memphis,Tennessee,TN,0,0,1,0,0,0,0,0.08392331,0.011729765,0.076270111,0.011597458
Memphis,Tennessee,TN,1,1,0,0,0,0,0,0.863102555,0.965077639,0.869096875,0.968546391
Memphis,Tennessee,TN,0,1,0,0,0,0,0,0.573953867,0.403700799,0.198625803,0.123521343
Memphis,Tennessee,TN,1,0,0,0,0,0,0,0.289148718,0.56137687,0.670471072,0.845025063
Memphis,Tennessee,TN,0,0,0,0,0,0,0,0,0,0,0
Houston,Texas,TX,1,1,1,1,1,0,0,0.978384078,0.988255143,0.973948538,0.988179982
Houston,Texas,TX,0,1,1,1,1,0,0,0.757054567,0.449315757,0.644801676,0.361068189
Houston,Texas,TX,1,0,1,1,1,0,0,0.789855003,0.759180546,0.854017675,0.887456357
Houston,Texas,TX,0,0,1,1,1,0,0,0.568525553,0.220241189,0.524870813,0.260344505
Houston,Texas,TX,1,1,0,1,1,0,0,0.459897518,0.819145143,0.487902999,0.755783975
Houston,Texas,TX,0,1,0,1,1,0,0,0.238568053,0.280205786,0.158756137,0.128672123
Houston,Texas,TX,1,0,0,1,1,0,0,0.271368474,0.590070546,0.367972106,0.655060232
Houston,Texas,TX,0,0,0,1,1,0,0,0.050039016,0.051131204,0.038825236,0.027948447
Houston,Texas,TX,1,1,1,0,1,0,0,0.929619014,0.938477218,0.936963856,0.962041676
Houston,Texas,TX,0,1,1,0,1,0,0,0.708289504,0.399537832,0.607816994,0.334929854
Houston,Texas,TX,1,0,1,0,1,0,0,0.74108994,0.709402621,0.817032993,0.861317992
Houston,Texas,TX,0,0,1,0,1,0,0,0.519760489,0.170463264,0.487886101,0.23420617
Houston,Texas,TX,1,1,0,0,1,0,0,0.411132455,0.769367218,0.450918287,0.72964561
Houston,Texas,TX,0,1,0,0,1,0,0,0.189802989,0.230427861,0.121771425,0.102533802
Houston,Texas,TX,1,0,0,0,1,0,0,0.222603425,0.540292621,0.330987394,0.628921926
Houston,Texas,TX,0,0,0,0,1,0,0,0.001273953,0.001353276,0.001840528,0.001810111
Houston,Texas,TX,1,1,1,1,0,0,0,0.977110147,0.986901879,0.972108006,0.986369848
Houston,Texas,TX,0,1,1,1,0,0,0,0.755780637,0.447962493,0.642961144,0.359258085
Houston,Texas,TX,1,0,1,1,0,0,0,0.788581073,0.757827282,0.852177143,0.885646224
Houston,Texas,TX,0,0,1,1,0,0,0,0.567251623,0.21888791,0.523030281,0.258534402
Houston,Texas,TX,1,1,0,1,0,0,0,0.458623558,0.817791879,0.486062467,0.753973842
Houston,Texas,TX,0,1,0,1,0,0,0,0.237294093,0.278852522,0.156915605,0.126862019
Houston,Texas,TX,1,0,0,1,0,0,0,0.270094514,0.588717282,0.366131574,0.653250098
Houston,Texas,TX,0,0,0,1,0,0,0,0.048765063,0.049777929,0.036984708,0.026138335
Houston,Texas,TX,1,1,1,0,0,0,0,0.928345084,0.937123954,0.935123324,0.960231543
Houston,Texas,TX,0,1,1,0,0,0,0,0.707015574,0.398184568,0.605976462,0.33311975
Houston,Texas,TX,1,0,1,0,0,0,0,0.73981601,0.708049357,0.815192461,0.859507859
Houston,Texas,TX,0,0,1,0,0,0,0,0.518486559,0.169109985,0.486045569,0.232396066
Houston,Texas,TX,1,1,0,0,0,0,0,0.409858495,0.768013954,0.449077755,0.727835476
Houston,Texas,TX,0,1,0,0,0,0,0,0.188529029,0.229074582,0.119930901,0.100723691
Houston,Texas,TX,1,0,0,0,0,0,0,0.221329466,0.538939357,0.329146862,0.627111793
Houston,Texas,TX,0,0,0,0,0,0,0,0,0,0,0
,Utah,UT,1,1,1,1,1,0,0,,,0.953553736,0.986027598
,Utah,UT,0,1,1,1,1,0,0,,,0.207236707,0.061116062
,Utah,UT,1,0,1,1,1,0,0,,,0.941719592,0.982712328
,Utah,UT,0,0,1,1,1,0,0,,,0.195402563,0.057800788
,Utah,UT,1,1,0,1,1,0,0,,,0.784579813,0.954000592
,Utah,UT,0,1,0,1,1,0,0,,,0.038262792,0.029089041
,Utah,UT,1,0,0,1,1,0,0,,,0.772745669,0.950685322
,Utah,UT,0,0,0,1,1,0,0,,,0.026428644,0.025773771
,Utah,UT,1,1,1,0,1,0,0,,,0.935775757,0.968653321
,Utah,UT,0,1,1,0,1,0,0,,,0.189458758,0.043741807
,Utah,UT,1,0,1,0,1,0,0,,,0.923941612,0.965338051
,Utah,UT,0,0,1,0,1,0,0,,,0.177624613,0.040426534
,Utah,UT,1,1,0,0,1,0,0,,,0.766801834,0.936626315
,Utah,UT,0,1,0,0,1,0,0,,,0.020484835,0.011714788
,Utah,UT,1,0,0,0,1,0,0,,,0.75496769,0.933311045
,Utah,UT,0,0,0,0,1,0,0,,,0.008650688,0.008399515
,Utah,UT,1,1,1,1,0,0,0,,,0.944903076,0.977628112
